# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=20
# warmupDiscarded=20
# elapsedSec=10.400263
# throughput=96.151416
# p50Ms=516
# p95Ms=524
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772303654478,49,8,420,519,true
1772303654562,17,8,422,519,true
1772303654562,36,8,421,519,true
1772303654574,38,8,425,516,true
1772303654574,31,8,427,516,true
1772303654574,40,8,423,516,true
1772303654582,19,8,428,523,true
1772303654582,29,8,429,518,true
1772303654582,21,8,424,524,true
1772303654582,28,8,426,524,true
1772303654583,14,8,430,518,true
1772303654666,8,8,431,519,true
1772303654666,25,8,432,519,true
1772303654678,15,8,433,518,true
1772303654678,7,8,434,518,true
1772303654678,44,8,435,518,true
1772303654688,35,8,440,518,true
1772303654688,5,8,437,523,true
1772303654688,34,8,439,519,true
1772303654688,42,8,436,524,true
1772303654688,46,8,438,523,true
1772303654769,26,8,441,517,true
1772303654769,1,8,442,516,true
1772303654781,20,8,444,518,true
1772303654781,4,8,443,518,true
1772303654781,2,8,445,518,true
1772303654792,23,8,446,522,true
1772303654792,45,8,449,519,true
1772303654792,22,8,447,522,true
1772303654792,11,8,448,522,true
1772303654792,48,8,450,517,true
1772303654869,39,9,451,514,true
1772303654874,13,9,452,519,true
1772303654883,18,9,455,516,true
1772303654883,16,9,453,516,true
1772303654883,37,9,454,516,true
1772303654894,43,9,458,520,true
1772303654894,0,9,457,520,true
1772303654894,30,9,456,520,true
1772303654894,6,9,459,520,true
1772303654894,41,9,460,516,true
1772303654974,24,9,462,516,true
1772303654978,12,9,461,520,true
1772303654987,9,9,465,517,true
1772303654987,10,9,464,517,true
1772303654988,3,9,463,517,true
1772303654998,49,9,470,519,true
1772303654998,32,9,467,520,true
1772303654998,47,9,469,520,true
1772303654998,33,9,466,520,true
1772303654998,27,9,468,520,true
1772303655076,17,9,471,514,true
1772303655083,36,9,472,520,true
1772303655090,40,9,475,515,true
1772303655090,38,9,473,515,true
1772303655090,31,9,474,515,true
1772303655103,29,9,477,520,true
1772303655103,28,9,479,520,true
1772303655103,14,9,480,520,true
1772303655103,21,9,478,520,true
1772303655103,19,9,476,520,true
1772303655177,25,9,482,511,true
1772303655186,8,9,481,519,true
1772303655191,15,9,484,512,true
1772303655191,44,9,485,512,true
1772303655191,7,9,483,512,true
1772303655207,35,9,486,519,true
1772303655207,42,9,489,519,true
1772303655207,46,9,490,519,true
1772303655207,34,9,488,519,true
1772303655207,5,9,487,519,true
1772303655282,26,9,491,513,true
1772303655291,1,9,492,522,true
1772303655292,4,9,494,511,true
1772303655292,2,9,495,511,true
1772303655292,20,9,493,511,true
1772303655310,11,9,499,518,true
1772303655310,45,9,497,518,true
1772303655310,22,9,498,518,true
1772303655310,23,9,496,518,true
1772303655310,48,9,500,518,true
1772303655385,39,10,501,516,true
1772303655392,13,10,502,517,true
1772303655393,18,10,503,510,true
1772303655393,16,10,504,510,true
1772303655393,37,10,505,510,true
1772303655412,41,10,510,518,true
1772303655412,30,10,508,518,true
1772303655412,43,10,506,518,true
1772303655412,0,10,507,518,true
1772303655413,6,10,509,519,true
1772303655490,24,10,511,515,true
1772303655493,12,10,512,515,true
1772303655497,9,10,513,509,true
1772303655497,3,10,515,509,true
1772303655497,10,10,514,509,true
1772303655515,32,10,517,517,true
1772303655515,47,10,518,517,true
1772303655516,33,10,519,517,true
1772303655518,27,10,520,519,true
1772303655518,49,10,516,519,true
1772303655595,36,10,522,511,true
1772303655595,17,10,521,518,true
1772303655600,38,10,524,510,true
1772303655600,31,10,525,510,true
1772303655600,40,10,523,510,true
1772303655616,28,10,527,513,true
1772303655616,29,10,526,513,true
1772303655621,21,10,529,518,true
1772303655621,14,10,528,518,true
1772303655621,19,10,530,518,true
1772303655697,25,10,531,519,true
1772303655697,8,10,532,511,true
1772303655703,44,10,533,512,true
1772303655703,15,10,534,512,true
1772303655704,7,10,535,512,true
1772303655721,42,10,537,513,true
1772303655721,35,10,536,513,true
1772303655725,34,10,539,517,true
1772303655725,5,10,540,517,true
1772303655725,46,10,538,517,true
1772303655798,1,10,542,507,true
1772303655798,26,10,541,516,true
1772303655807,2,10,544,514,true
1772303655807,4,10,543,514,true
1772303655807,20,10,545,514,true
1772303655826,48,10,550,515,true
1772303655826,11,10,546,515,true
1772303655826,22,10,548,516,true
1772303655826,23,10,549,516,true
1772303655827,45,10,547,516,true
1772303655900,39,11,551,514,true
1772303655900,13,11,552,508,true
1772303655907,37,11,555,514,true
1772303655907,18,11,553,514,true
1772303655908,16,11,554,514,true
1772303655927,43,11,558,514,true
1772303655927,41,11,556,514,true
1772303655927,0,11,559,514,true
1772303655927,30,11,557,514,true
1772303655927,6,11,560,514,true
1772303656001,12,11,562,507,true
1772303656001,24,11,561,510,true
1772303656011,9,11,563,513,true
1772303656011,10,11,565,513,true
1772303656011,3,11,564,513,true
1772303656032,32,11,566,516,true
1772303656032,33,11,568,516,true
1772303656032,49,11,570,513,true
1772303656032,47,11,567,516,true
1772303656032,27,11,569,513,true
1772303656104,17,11,572,509,true
1772303656104,36,11,571,509,true
1772303656112,40,11,575,511,true
1772303656112,38,11,573,511,true
1772303656112,31,11,574,511,true
1772303656133,14,11,579,511,true
1772303656133,28,11,576,516,true
1772303656133,29,11,577,516,true
1772303656133,21,11,578,511,true
1772303656133,19,11,580,511,true
1772303656208,8,11,582,510,true
1772303656208,25,11,581,510,true
1772303656215,7,11,585,511,true
1772303656215,15,11,584,511,true
1772303656215,44,11,583,511,true
1772303656236,42,11,586,514,true
1772303656236,34,11,588,510,true
1772303656236,46,11,590,510,true
1772303656236,5,11,589,510,true
1772303656236,35,11,587,514,true
1772303656312,26,11,592,513,true
1772303656312,1,11,591,513,true
1772303656315,20,11,595,507,true
1772303656315,2,11,593,507,true
1772303656315,4,11,594,507,true
1772303656339,48,11,596,513,true
1772303656340,11,11,597,513,true
1772303656340,22,11,598,513,true
1772303656340,45,11,600,513,true
1772303656340,23,11,599,513,true
1772303656413,13,12,602,513,true
1772303656416,18,12,604,508,true
1772303656416,37,12,603,508,true
1772303656416,39,12,601,516,true
1772303656420,16,12,605,511,true
1772303656442,0,12,608,514,true
1772303656442,43,12,606,515,true
1772303656442,30,12,609,514,true
1772303656442,41,12,607,515,true
1772303656442,6,12,610,514,true
1772303656515,24,12,612,514,true
1772303656521,12,12,611,520,true
1772303656521,10,12,614,510,true
1772303656521,9,12,613,510,true
1772303656524,3,12,615,513,true
1772303656547,27,12,620,514,true
1772303656547,47,12,619,514,true
1772303656547,49,12,618,514,true
1772303656547,32,12,616,514,true
1772303656547,33,12,617,514,true
1772303656619,17,12,621,514,true
1772303656624,31,12,625,512,true
1772303656624,36,12,622,519,true
1772303656624,38,12,624,512,true
1772303656625,40,12,623,513,true
1772303656650,29,12,628,516,true
1772303656650,19,12,630,516,true
1772303656650,28,12,626,516,true
1772303656650,14,12,627,517,true
1772303656651,21,12,629,517,true
1772303656720,8,12,631,512,true
1772303656730,7,12,634,515,true
1772303656730,44,12,635,515,true
1772303656730,15,12,633,515,true
1772303656730,25,12,632,522,true
1772303656752,34,12,637,515,true
1772303656752,35,12,640,515,true
1772303656752,42,12,636,516,true
1772303656752,46,12,638,516,true
1772303656752,5,12,639,515,true
1772303656824,26,12,641,512,true
1772303656831,4,12,645,515,true
1772303656831,1,12,642,519,true
1772303656831,20,12,643,516,true
1772303656831,2,12,644,515,true
1772303656856,48,12,646,516,true
1772303656856,11,12,647,515,true
1772303656857,22,12,648,516,true
1772303656857,45,12,649,516,true
1772303656857,23,12,650,516,true
1772303656924,13,13,651,510,true
1772303656935,39,13,654,519,true
1772303656935,16,13,655,515,true
1772303656935,37,13,653,519,true
1772303656935,18,13,652,519,true
1772303656959,41,13,659,517,true
1772303656959,6,13,660,517,true
1772303656959,0,13,656,517,true
1772303656959,30,13,658,517,true
1772303656959,43,13,657,517,true
1772303657025,24,13,661,509,true
1772303657039,9,13,664,517,true
1772303657039,12,13,662,517,true
1772303657040,10,13,663,518,true
1772303657040,3,13,665,515,true
1772303657064,49,13,668,517,true
1772303657064,32,13,669,517,true
1772303657064,47,13,667,517,true
1772303657065,27,13,666,517,true
1772303657065,33,13,670,517,true
1772303657130,17,13,671,511,true
1772303657141,31,13,672,516,true
1772303657141,36,13,673,516,true
1772303657145,40,13,675,519,true
1772303657145,38,13,674,520,true
1772303657165,28,13,678,515,true
1772303657166,29,13,676,516,true
1772303657170,14,13,679,520,true
1772303657170,21,13,680,519,true
1772303657170,19,13,677,520,true
1772303657232,8,13,681,511,true
1772303657246,44,13,683,515,true
1772303657246,7,13,682,515,true
1772303657250,25,13,685,520,true
1772303657250,15,13,684,520,true
1772303657270,5,13,690,518,true
1772303657271,42,13,688,518,true
1772303657274,46,13,689,522,true
1772303657274,35,13,687,522,true
1772303657274,34,13,686,522,true
1772303657336,26,13,691,512,true
1772303657349,4,13,693,518,true
1772303657349,1,13,692,518,true
1772303657354,20,13,694,523,true
1772303657354,2,13,695,523,true
1772303657375,48,13,696,519,true
1772303657375,11,13,697,519,true
1772303657380,23,13,700,523,true
1772303657380,22,13,698,523,true
1772303657380,45,13,699,523,true
1772303657440,13,14,701,515,true
1772303657455,18,14,705,519,true
1772303657455,39,14,702,519,true
1772303657458,16,14,703,522,true
1772303657458,37,14,704,522,true
1772303657478,30,14,709,519,true
1772303657478,0,14,708,519,true
1772303657484,43,14,710,524,true
1772303657484,41,14,706,524,true
1772303657484,6,14,707,525,true
1772303657545,24,14,711,519,true
1772303657557,9,14,712,517,true
1772303657557,12,14,713,517,true
1772303657559,3,14,715,519,true
1772303657559,10,14,714,519,true
1772303657582,27,14,719,517,true
1772303657582,47,14,718,517,true
1772303657588,32,14,717,523,true
1772303657588,49,14,716,523,true
1772303657588,33,14,720,523,true
1772303657650,17,14,721,519,true
1772303657661,31,14,722,519,true
1772303657661,40,14,724,515,true
1772303657661,36,14,723,519,true
1772303657661,38,14,725,516,true
1772303657683,29,14,727,517,true
1772303657683,28,14,726,518,true
1772303657691,21,14,729,520,true
1772303657694,19,14,730,523,true
1772303657694,14,14,728,523,true
1772303657752,8,14,731,519,true
1772303657765,7,14,733,519,true
1772303657765,44,14,732,519,true
1772303657765,15,14,735,514,true
1772303657765,25,14,734,514,true
1772303657788,42,14,737,517,true
1772303657789,5,14,736,518,true
1772303657791,34,14,740,516,true
1772303657796,46,14,738,521,true
1772303657796,35,14,739,521,true
1772303657857,26,14,741,521,true
1772303657866,1,14,743,516,true
1772303657866,4,14,742,516,true
1772303657866,20,14,744,511,true
1772303657866,2,14,745,511,true
1772303657891,48,14,746,515,true
1772303657891,11,14,747,515,true
1772303657892,45,14,750,511,true
1772303657899,22,14,749,518,true
1772303657899,23,14,748,518,true
1772303657958,13,15,751,518,true
1772303657966,39,15,753,511,true
1772303657966,16,15,754,508,true
1772303657966,18,15,752,511,true
1772303657967,37,15,755,508,true
1772303657995,0,15,757,517,true
1772303657995,30,15,756,517,true
1772303657995,6,15,760,511,true
1772303658002,41,15,759,517,true
1772303658002,43,15,758,517,true
1772303658061,24,15,761,515,true
1772303658072,9,15,762,514,true
